;contratto;zona;superficie;locali;piano;tipo proprietà;prezzo;spese condominio;spese aggiuntive;anno di costruzione;stato;riscaldamento;climatizzazione;certificazione energetica;posti auto;spese riscaldamento;climatizzatore;classe energetica;link annuncio
48;Affitto;aurora;50;2;2°;Intera proprietà;500;35.0;0.0;1965.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80580521/
49;Affitto;aurora;120;4;3°;Parziale proprietà;234;90.0;0.0;1920.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80564991/
50;Affitto;aurora;50;2;1°;Intera proprietà;300;60.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80560099/
51;Affitto;aurora;90;3;1°;0;850;0.0;0.0;1995.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;B ;https://www.immobiliare.it/annunci/80548801/
52;Affitto;aurora;40;2;1°;Classe immobile media;450;25.0;0.0;1940.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80530339/
53;Affitto;aurora;50;2;0;Intera proprietà;450;60.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80541597/
54;Affitto;aurora;65;3;2°;Intera proprietà;432;80.0;0.0;1940.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80535861/
55;Affitto;aurora;30;1;5°;Intera proprietà;320;30.0;0.0;1906.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;autonomo;E ;https://www.immobiliare.it/annunci/80531017/
56;Affitto;aurora;70;3;1°;Intera proprietà;650;30.0;0.0;1900.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80535629/
57;Affitto;aurora;50;2;2°;Intera proprietà;400;50.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80543463/
58;Affitto;aurora;120;4;3°;Intera proprietà;234;100.0;0.0;1920.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80535011/
59;Affitto;aurora;45;2;4°;Intera proprietà;300;90.0;0.0;1940.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80540559/
60;Affitto;aurora;60;1;1°;Intera proprietà;550;65.0;0.0;1920.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;C ;https://www.immobiliare.it/annunci/80534689/
61;Affitto;aurora;70;2;4°;Intera proprietà;500;50.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;A4;https://www.immobiliare.it/annunci/80501128/
62;Affitto;aurora;15;4;2°;Parziale proprietà;300;0.0;0.0;0.0;ottimo/ristrutturato;0;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80535097/
63;Affitto;aurora;46;1;1°;Intera proprietà;500;30.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80513879/
64;Affitto;aurora;45;1;4°;Intera proprietà;450;110.0;0.0;1960.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;A2;https://www.immobiliare.it/annunci/80510985/
65;Affitto;aurora;32;1;2°;Intera proprietà;400;50.0;0.0;1870.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;G ;https://www.immobiliare.it/annunci/80492792/
66;Affitto;aurora;55;2;4°;Intera proprietà;420;30.0;0.0;1900.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80498424/
67;Affitto;aurora;45;3;Piano;Intera proprietà;400;100.0;0.0;1950.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80499584/
68;Affitto;aurora;70;3;1°;Intera proprietà;550;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80498540/
69;Affitto;aurora;80;3;3°;Intera proprietà;460;50.0;0.0;1957.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80476781/
70;Affitto;aurora;55;2;5°;Intera proprietà;600;0.0;0.0;1940.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80463775/
71;Affitto;aurora;55;2;4°;Intera proprietà;500;65.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80472821/
72;Affitto;aurora;75;3;3°;Intera proprietà;500;0.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80446055/
73;Affitto;aurora;35;1;Piano;Intera proprietà;250;0.0;0.0;1960.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;centralizzato;F ;https://www.immobiliare.it/annunci/80441313/
74;Affitto;aurora;25;1;4°;Intera proprietà;350;20.0;0.0;1930.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;autonomo;G ;https://www.immobiliare.it/annunci/80417765/
75;Affitto;aurora;35;1;Piano;Intera proprietà;330;20.0;0.0;1900.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80425607/
77;Affitto;aurora;30;1;3°;Intera proprietà;350;30.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/79015327/
78;Affitto;aurora;30;1;4°;Intera proprietà;300;10.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80381413/
79;Affitto;aurora;41;2;3°;Intera proprietà;300;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80394465/
80;Affitto;aurora;45;2;1°;0;450;60.0;0.0;0.0;0;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80393521/
81;Affitto;aurora;60;3;1°;Intera proprietà;800;50.0;0.0;1938.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80384723/
82;Affitto;aurora;16;1;Piano;Intera proprietà;350;120.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;G ;https://www.immobiliare.it/annunci/80372977/
83;Affitto;aurora;72;3;3°;Intera proprietà;450;0.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80368163/
84;Affitto;aurora;90;4;6°;Intera proprietà;690;108.0;0.0;2001.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80354819/
85;Affitto;aurora;40;2;1°;Intera proprietà;400;50.0;0.0;1920.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80336965/
86;Affitto;aurora;45;2;2°;Intera proprietà;380;35.0;0.0;1940.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80335359/
87;Affitto;aurora;26;1;3°;Intera proprietà;300;26.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80338647/
88;Affitto;aurora;49;2;da;Classe immobile signorile;500;65.0;0.0;2013.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/80310153/
89;Affitto;aurora;40;1;2°;Intera proprietà;550;100.0;0.0;2018.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;centralizzato;B ;https://www.immobiliare.it/annunci/80290569/
90;Affitto;aurora;72;4;2°;0;890;100.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/66863771/
91;Affitto;aurora;65;3;3°;Intera proprietà;600;50.0;0.0;1970.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80272857/
92;Affitto;aurora;35;1;1°;0;400;0.0;0.0;0.0;0;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80244551/
93;Affitto;aurora;70;3;4°;Intera proprietà;300;0.0;0.0;1940.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80238087/
94;Affitto;aurora;45;2;4°;Intera proprietà;490;0.0;0.0;2010.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/80216263/
95;Affitto;aurora;18;3;7°;Parziale proprietà;300;70.0;0.0;1940.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80220653/
96;Affitto;aurora;53;2;6°;Intera proprietà;500;50.0;0.0;1950.0;nuovo/incostruzione;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/80202969/
97;Affitto;aurora;45;2;5°;Classe immobile media;450;60.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80155513/
98;Affitto;aurora;50;2;2°;Intera proprietà;370;50.0;0.0;1978.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80150195/
99;Affitto;aurora;106;3;3°;Intera proprietà;300;30.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80105369/
100;Affitto;aurora;75;3;4°;Intera proprietà;557;50.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80132845/
101;Affitto;aurora;25;1;4°;Intera proprietà;300;30.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80103841/
102;Affitto;aurora;60;2;Piano;Classe immobile media;400;0.0;0.0;1950.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;B ;https://www.immobiliare.it/annunci/80112549/
103;Affitto;aurora;70;3;3°;Intera proprietà;400;100.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/80100837/
104;Affitto;aurora;65;2;7°;Parziale proprietà;600;0.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/80041235/
105;Affitto;aurora;55;2;Su;Intera proprietà;420;100.0;0.0;1900.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/80027105/
106;Affitto;aurora;55;2;3°;Intera proprietà;500;50.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/80026989/
107;Affitto;aurora;40;2;da;Intera proprietà;450;50.0;0.0;1920.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/79972813/
108;Affitto;aurora;75;3;2°;Intera proprietà;490;80.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;C ;https://www.immobiliare.it/annunci/79903731/
109;Affitto;aurora;55;2;6°;Intera proprietà;350;110.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/79829489/
110;Affitto;aurora;45;2;4°;Intera proprietà;480;50.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/79822951/
111;Affitto;aurora;22;1;2°;Intera proprietà;350;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/79669745/
112;Affitto;aurora;45;2;7°;Intera proprietà;400;70.0;0.0;0.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/79620679/
113;Affitto;aurora;50;2;5°;Intera proprietà;400;0.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;A+;https://www.immobiliare.it/annunci/79657063/
114;Affitto;aurora;27;2;1°;Intera proprietà;430;20.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/79602719/
115;Affitto;aurora;30;2;2°;Intera proprietà;330;30.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;A+;https://www.immobiliare.it/annunci/79608977/
116;Affitto;aurora;30;2;3°;Intera proprietà;370;0.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;A ;https://www.immobiliare.it/annunci/79610923/
117;Affitto;aurora;76;3;8°;Intera proprietà;700;83.0;0.0;1960.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/79590487/
118;Affitto;aurora;65;3;4°;Intera proprietà;420;85.0;0.0;1940.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/79518049/
119;Affitto;aurora;71;2;4°;Intera proprietà;600;60.0;0.0;1940.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/79466917/
120;Affitto;aurora;66;2;4°;Intera proprietà;600;60.0;0.0;1940.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/79466693/
121;Affitto;aurora;60;2;Ultimo;Intera proprietà;550;50.0;0.0;1965.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/79367239/
122;Affitto;aurora;73;3;4°;Classe immobile media;400;160.0;0.0;1940.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;E ;https://www.immobiliare.it/annunci/79316893/
123;Affitto;aurora;60;2;3°;Intera proprietà;350;35.0;0.0;1900.0;buono/abitabile;centralizzato;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/79266755/
124;Affitto;aurora;40;2;1°;Intera proprietà;600;50.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/72191906/
125;Affitto;aurora;70;3;3°;Intera proprietà;750;55.0;0.0;1940.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/78997665/
126;Affitto;aurora;45;2;2°;Intera proprietà;400;200.0;0.0;1920.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;E ;https://www.immobiliare.it/annunci/79001603/
127;Affitto;aurora;50;2;1°;Intera proprietà;580;70.0;0.0;1880.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;C ;https://www.immobiliare.it/annunci/78977931/
128;Affitto;aurora;60;2;4°;Intera proprietà;430;70.0;0.0;2002.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/78673475/
129;Affitto;aurora;45;2;3°;Intera proprietà;490;50.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78668569/
130;Affitto;aurora;49;2;2°;Intera proprietà;380;40.0;0.0;1973.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78531467/
131;Affitto;aurora;25;1;1°;Intera proprietà;350;30.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/78516621/
132;Affitto;aurora;60;2;5°;Intera proprietà;600;50.0;0.0;0.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78506407/
133;Affitto;aurora;65;3;2°;Intera proprietà;600;50.0;0.0;1929.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/78499087/
134;Affitto;aurora;85;3;2°;Intera proprietà;450;50.0;0.0;0.0;0;centralizzato;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/78400515/
135;Affitto;aurora;30;1;3°;Intera proprietà;250;90.0;0.0;1970.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/77754792/
136;Affitto;aurora;30;1;3°;Intera proprietà;350;0.0;0.0;1920.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;autonomo;D ;https://www.immobiliare.it/annunci/77729854/
137;Affitto;aurora;30;1;Piano;Intera proprietà;230;90.0;0.0;2017.0;ottimo/ristrutturato;centralizzato;0.0;0.0;0.0;0.0;None;G ;https://www.immobiliare.it/annunci/77722888/
138;Affitto;aurora;40;2;1°;Intera proprietà;450;35.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;F ;https://www.immobiliare.it/annunci/77514620/
139;Affitto;aurora;80;3;da;Intera proprietà;450;50.0;0.0;0.0;ottimo/ristrutturato;autonomo;0.0;0.0;0.0;0.0;None;D ;https://www.immobiliare.it/annunci/77495846/
140;Affitto;aurora;45;1;2°;Intera proprietà;430;25.0;0.0;0.0;buono/abitabile;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/77295076/
141;Affitto;aurora;50;2;3°;Intera proprietà;330;50.0;0.0;0.0;0;autonomo;0.0;0.0;0.0;0.0;None;0;https://www.immobiliare.it/annunci/76956004/
